조사년월,동태코드,물가지수,가중치
2017-06-01,31113202AA,103,1
2017-06-01,30214502AA,84,1
2017-06-01,30712701AA,141,1
2017-06-01,30712502AA,130,1
2017-06-01,30622101AA,86,1
2017-06-01,31114102AA,100,1
2017-06-01,31213203AA,97,1
2017-06-01,31211201AA,103,1
2017-06-01,31014101AA,101,1
2017-06-01,30911201AA,101,1
2017-06-01,30214501AA,102,1
2017-06-01,30214102AA,101,1
2017-06-01,30212101AA,100,1
2017-06-01,31114101AA,101,1
2017-06-01,30722101AA,102,1
2017-06-01,30213301AA,94,1
2017-06-01,10112201AA,107,1
2017-06-01,30322103AA,0,1
2017-06-01,30511403AA,98,1
2017-06-01,30961201AA,76,1
2017-06-01,31115101AA,95,1
2017-06-01,31015302AA,108,1
2017-06-01,30714102AA,101,1
2017-06-01,30131101AA,93,1
2017-06-01,30412601AA,101,1
2017-06-01,30412101AA,85,1
2017-06-01,31211102AA,99,1
2017-06-01,31115102AA,98,1
2017-06-01,30722201AA,105,1
2017-06-01,30571102AA,93,1
2017-06-01,_AA,101,1
2017-06-01,31124101AA,100,1
2017-06-01,31122102AA,97,1
2017-06-01,31012201AA,97,1
2017-06-01,30722202AA,97,1
2017-06-01,30712101AA,98,1
2017-06-01,30571105AA,92,1
2017-06-01,31213206AA,0,1
2017-06-01,31213101AA,101,1
2017-06-01,30511305AA,97,1
2017-06-01,31111101AA,98,1
2017-06-01,30721302AA,130,1
2017-06-01,30961101AA,100,1
2017-06-01,30951201AA,96,1
2017-06-01,31122103AA,100,1
2017-06-01,31121201AA,97,1
2017-06-01,30571104AA,102,1
2017-06-01,30112101AA,117,1
2017-06-01,30511402AA,134,1
2017-06-01,30521201AA,119,1
2017-06-01,30561101AA,96,1
2017-06-01,30952201AA,96,1
2017-06-01,30512201AA,0,1
2017-06-01,30911104AA,106,1
2017-06-01,30814402AA,99,1
2017-06-01,30214101AA,101,1
2017-06-01,30212102AA,95,1
2017-06-01,30511401AA,117,1
2017-07-01,30322102AA,98,1
2017-07-01,30941302AA,99,1
2017-07-01,31112101AA,96,1
2017-07-01,30713103AA,105,1
2017-07-01,30711201AA,125,1
2017-07-01,30511103AA,105,1
2017-07-01,30712501AA,89,1
2017-07-01,30412201AA,90,1
2017-07-01,30941301AA,92,1
2017-07-01,30521107AA,115,1
2017-07-01,30221101AA,92,1
2017-07-01,30581102AA,99,1
2017-07-01,30511202AA,90,1
2017-07-01,30551101AA,87,1
2017-07-01,31211101AA,105,1
2017-07-01,31011102AA,96,1
2017-07-01,30952101AA,102,1
2017-07-01,31116101AA,100,1
2017-07-01,31016302AA,0,1
2017-07-01,30521108AA,110,1
2017-07-01,30521103AA,126,1
2017-07-01,30721101AA,108,1
2017-07-01,30714101AA,126,1
2017-07-01,30511401AA,116,1
2017-07-01,30511203AA,86,1
2017-07-01,31016101AA,96,1
2017-07-01,30714103AA,118,1
2017-07-01,30713101AA,130,1
2017-07-01,30213302AA,94,1
2017-07-01,30413201AA,80,1
2017-07-01,31213204AA,102,1
2017-07-01,30511304AA,106,1
2017-07-01,30961102AA,97,1
2017-07-01,30951302AA,96,1
2017-07-01,31121203AA,104,1
2017-07-01,30511201AA,107,1
2017-07-01,31112102AA,100,1
2017-07-01,30521106AA,105,1
2017-07-01,30412501AA,94,1
2017-07-01,30511303AA,95,1
2017-07-01,31125601AA,99,1
2017-07-01,31016301AA,102,1
2017-07-01,30521109AA,108,1
2017-07-01,30921103AA,111,1
2017-07-01,30722103AA,106,1
2017-07-01,30221301AA,97,1
2017-07-01,30412401AA,93,1
2017-07-01,30511301AA,107,1
2017-07-01,30563301AA,100,1
2017-07-01,30951301AA,0,1
2017-07-01,31125602AA,97,1
2017-07-01,30521104AA,99,1
2017-07-01,30511101AA,84,1
2017-07-01,31212101AA,0,1
2017-07-01,30521105AA,88,1
2017-07-01,30721401AA,106,1
2017-07-01,30721501AA,78,1
2017-07-01,30814201AA,0,1
2017-07-01,30211101AA,100,1
2017-07-01,30412801AA,135,1
2017-07-01,10142101AA,132,1
2017-07-01,30571101AA,101,1
2017-07-01,31121101AA,100,1
2017-07-01,31111102AA,95,1
2017-07-01,30921102AA,89,1
2017-07-01,30811301AA,0,1
2017-07-01,30814601AA,98,1
2017-07-01,30213201AA,103,1
2017-07-01,31311201AA,98,1
2017-07-01,31012302AA,94,1
2017-07-01,30721301AA,130,1
2017-07-01,30713102AA,94,1
2017-07-01,30214201AA,97,1
2017-07-01,30921101AA,111,1
2017-07-01,30722105AA,108,1
2017-07-01,30624301AA,100,1
2017-07-01,30511102AA,106,1
2017-07-01,30711301AA,112,1
2017-07-01,30712401AA,77,1
2017-07-01,30811201AA,100,1
2017-07-01,30221401AA,100,1
2017-07-01,31211105AA,101,1
2017-07-01,31124101AA,100,1
2017-07-01,31122102AA,97,1
2017-07-01,31012201AA,97,1
2017-07-01,30722202AA,98,1
2017-07-01,30712101AA,98,1
2017-07-01,30571105AA,93,1
2017-07-01,31213206AA,0,1
2017-07-01,31213101AA,101,1
2017-07-01,30511305AA,100,1
2017-07-01,31111101AA,98,1
2017-07-01,30721302AA,141,1
2017-07-01,30131101AA,94,1
2017-07-01,30961101AA,100,1
2017-07-01,30951201AA,98,1
2017-07-01,31122103AA,100,1
2017-07-01,31121201AA,98,1
2017-07-01,30112101AA,117,1
2017-07-01,30511402AA,130,1
2017-07-01,30521201AA,105,1
2017-07-01,30561101AA,96,1
2017-07-01,30952201AA,95,1
2017-07-01,30512201AA,0,1
2017-07-01,30911104AA,112,1
2017-07-01,30814402AA,103,1
2017-07-01,30214101AA,102,1
2017-07-01,30212102AA,95,1
2017-07-01,30571104AA,102,1
2017-07-01,30531102AA,96,1
2017-07-01,30521202AA,107,1
2017-07-01,30563101AA,111,1
2017-07-01,31124201AA,100,1
2017-07-01,31121202AA,102,1
2017-07-01,31015301AA,97,1
2017-07-01,31015101AA,98,1
2017-07-01,31012301AA,98,1
2017-07-01,31012401AA,0,1
2017-07-01,30112102AA,135,1
2017-07-01,30212301AA,95,1
2017-07-01,30322101AA,99,1
2017-07-01,30531101AA,100,1
2017-07-01,31211104AA,100,1
2017-07-01,30911203AA,81,1
2017-07-01,30712702AA,87,1
2017-07-01,30412301AA,93,1
2017-07-01,30581101AA,95,1
2017-07-01,30563302AA,101,1
2017-07-01,30521102AA,104,1
2017-07-01,31012303AA,91,1
2017-07-01,30114201AA,107,1
2017-07-01,30521110AA,92,1
2017-07-01,30932101AA,97,1
2017-07-01,30931101AA,93,1
2017-07-01,30921201AA,0,1
2017-07-01,31011101AA,98,1
2017-07-01,30721402AA,103,1
2017-07-01,30722104AA,108,1
2017-07-01,30214103AA,103,1
2017-07-01,30712201AA,95,1
2017-07-01,10141101AA,111,1
2017-07-01,31311301AA,99,1
2017-07-01,31312601AA,97,1
2017-07-01,30117301AA,98,1
2017-07-01,30571103AA,95,1
2017-07-01,31211301AA,102,1
2017-07-01,31213202AA,99,1
2017-07-01,31211103AA,102,1
2017-07-01,30911102AA,98,1
2017-07-01,30911101AA,100,1
2017-07-01,30722102AA,111,1
2017-07-01,31213205AA,101,1
2017-07-01,31013101AA,107,1
2017-07-01,30214202AA,106,1
2017-07-01,30115201AA,102,1
2017-07-01,30572201AA,100,1
2017-07-01,30511302AA,87,1
2017-07-01,30962201AA,0,1
2017-07-01,31012101AA,101,1
2017-07-01,30941201AA,97,1
2017-07-01,30512202AA,110,1
2017-07-01,30911202AA,128,1
2017-07-01,30911103AA,89,1
2017-07-01,30814301AA,108,1
2017-07-01,31113202AA,106,1
2017-07-01,30214502AA,85,1
2017-07-01,30712701AA,142,1
2017-07-01,30712502AA,127,1
2017-07-01,30622101AA,87,1
2017-07-01,31114102AA,100,1
2017-07-01,31213203AA,97,1
2017-07-01,31211201AA,104,1
2017-07-01,31014101AA,100,1
2017-07-01,30911201AA,105,1
2017-07-01,30714104AA,115,1
2017-07-01,30214501AA,103,1
2017-07-01,30214102AA,101,1
2017-07-01,30212101AA,100,1
2017-07-01,30722101AA,104,1
2017-07-01,30213301AA,96,1
2017-07-01,10112201AA,108,1
2017-07-01,30322103AA,0,1
2017-07-01,30511403AA,98,1
2017-07-01,30961201AA,76,1
2017-07-01,31115101AA,95,1
2017-07-01,31114101AA,101,1
2017-07-01,31015302AA,109,1
2017-07-01,30714102AA,102,1
2017-07-01,30412601AA,103,1
2017-07-01,30412101AA,87,1
2017-07-01,31211102AA,102,1
2017-07-01,31115102AA,98,1
2017-07-01,30722201AA,105,1
2017-07-01,30571102AA,93,1
2017-07-01,_AA,102,1
2017-07-01,30413101AA,100,1
2017-07-01,30541101AA,93,1
2017-07-01,30562201AA,102,1
2017-07-01,31116201AA,101,1
2017-07-01,31122101AA,95,1
2017-07-01,30814401AA,94,1
2017-07-01,31213207AA,99,1
2017-07-01,31213201AA,100,1
2017-07-01,30562101AA,96,1
2017-07-01,30521101AA,86,1
2017-07-01,31113201AA,90,1
2017-07-01,31113101AA,116,1
2017-08-01,30213201AA,103,1
2017-08-01,31311201AA,98,1
2017-08-01,31012302AA,92,1
2017-08-01,30721301AA,134,1
2017-08-01,30713102AA,106,1
2017-08-01,30214201AA,96,1
2017-08-01,30921101AA,107,1
2017-08-01,30722105AA,113,1
2017-08-01,30624301AA,100,1
2017-08-01,30511102AA,108,1
2017-08-01,30711301AA,113,1
2017-08-01,30322102AA,97,1
2017-08-01,30941302AA,99,1
2017-08-01,31112101AA,96,1
2017-08-01,30713103AA,106,1
2017-08-01,30711201AA,164,1
2017-08-01,30511103AA,126,1
2017-08-01,30712501AA,87,1
2017-08-01,30412201AA,98,1
2017-08-01,30941301AA,93,1
2017-08-01,30521107AA,122,1
2017-08-01,30221101AA,92,1
2017-08-01,30581102AA,99,1
2017-08-01,30511202AA,94,1
2017-08-01,30551101AA,88,1
2017-08-01,31211101AA,108,1
2017-08-01,30521110AA,95,1
2017-08-01,30932101AA,98,1
2017-08-01,30931101AA,89,1
2017-08-01,30921201AA,0,1
2017-08-01,30712401AA,79,1
2017-08-01,31011101AA,98,1
2017-08-01,30721402AA,108,1
2017-08-01,30722104AA,107,1
2017-08-01,30214103AA,103,1
2017-08-01,30712201AA,98,1
2017-08-01,10141101AA,112,1
2017-08-01,31311301AA,99,1
2017-08-01,31312601AA,97,1
2017-08-01,31011102AA,96,1
2017-08-01,30952101AA,103,1
2017-08-01,31116101AA,100,1
2017-08-01,31016302AA,0,1
2017-08-01,30521108AA,115,1
2017-08-01,30521103AA,134,1
2017-08-01,30721101AA,117,1
2017-08-01,30714101AA,127,1
2017-08-01,30511401AA,115,1
2017-08-01,30511203AA,88,1
2017-08-01,31016101AA,97,1
2017-08-01,30714103AA,118,1
2017-08-01,30713101AA,132,1
2017-08-01,30213302AA,93,1
2017-08-01,30413201AA,82,1
2017-08-01,31213204AA,102,1
2017-08-01,30511304AA,110,1
2017-08-01,30961102AA,97,1
2017-08-01,30951302AA,96,1
2017-08-01,31121203AA,105,1
2017-08-01,30511201AA,112,1
2017-08-01,31112102AA,99,1
2017-08-01,30412501AA,98,1
2017-08-01,30511303AA,95,1
2017-08-01,31125601AA,99,1
2017-08-01,31016301AA,101,1
2017-08-01,30521106AA,105,1
2017-08-01,30921103AA,110,1
2017-08-01,30722103AA,112,1
2017-08-01,30221301AA,98,1
2017-08-01,30412401AA,98,1
2017-08-01,30511301AA,107,1
2017-08-01,30563301AA,100,1
2017-08-01,30951301AA,0,1
2017-08-01,31125602AA,96,1
2017-08-01,30521109AA,109,1
2017-08-01,30521104AA,100,1
2017-08-01,30511101AA,100,1
2017-08-01,31212101AA,0,1
2017-08-01,30721401AA,110,1
2017-08-01,30721501AA,83,1
2017-08-01,30814201AA,0,1
2017-08-01,30211101AA,101,1
2017-08-01,10142101AA,136,1
2017-08-01,30571101AA,102,1
2017-08-01,31121101AA,100,1
2017-08-01,31111102AA,95,1
2017-08-01,30521105AA,91,1
2017-08-01,30921102AA,88,1
2017-08-01,30811301AA,0,1
2017-08-01,30814601AA,99,1
2017-08-01,30413101AA,94,1
2017-08-01,30541101AA,94,1
2017-08-01,30562201AA,102,1
2017-08-01,31116201AA,101,1
2017-08-01,31122101AA,94,1
2017-08-01,30814401AA,94,1
2017-08-01,30412801AA,140,1
2017-08-01,31213207AA,99,1
2017-08-01,31213201AA,100,1
2017-08-01,30562101AA,96,1
2017-08-01,30521101AA,88,1
2017-08-01,31113201AA,93,1
2017-08-01,31113101AA,116,1
2017-08-01,30811201AA,100,1
2017-08-01,30221401AA,100,1
2017-08-01,31211105AA,101,1
2017-08-01,31124101AA,100,1
2017-08-01,31122102AA,97,1
2017-08-01,31012201AA,97,1
2017-08-01,30722202AA,102,1
2017-08-01,30712101AA,100,1
2017-08-01,30571105AA,92,1
2017-08-01,31213206AA,0,1
2017-08-01,31213101AA,101,1
2017-08-01,30511305AA,100,1
2017-08-01,31111101AA,98,1
2017-08-01,30721302AA,150,1
2017-08-01,30131101AA,93,1
2017-08-01,30961101AA,100,1
2017-08-01,30951201AA,97,1
2017-08-01,31122103AA,100,1
2017-08-01,31121201AA,99,1
2017-08-01,30112101AA,117,1
2017-08-01,30511402AA,144,1
2017-08-01,30521201AA,111,1
2017-08-01,30561101AA,96,1
2017-08-01,30952201AA,94,1
2017-08-01,30512201AA,0,1
2017-08-01,30911104AA,112,1
2017-08-01,30814402AA,103,1
2017-08-01,30214101AA,101,1
2017-08-01,30212102AA,95,1
2017-08-01,30571104AA,101,1
2017-08-01,30531102AA,96,1
2017-08-01,30521202AA,109,1
2017-08-01,30563101AA,109,1
2017-08-01,31124201AA,100,1
2017-08-01,31121202AA,103,1
2017-08-01,31015301AA,96,1
2017-08-01,31015101AA,98,1
2017-08-01,31012301AA,98,1
2017-08-01,31012401AA,0,1
2017-08-01,30112102AA,135,1
2017-08-01,30212301AA,95,1
2017-08-01,30322101AA,99,1
2017-08-01,30531101AA,102,1
2017-08-01,31211104AA,100,1
2017-08-01,30911203AA,81,1
2017-08-01,30712702AA,91,1
2017-08-01,30412301AA,100,1
2017-08-01,30581101AA,95,1
2017-08-01,30563302AA,100,1
2017-08-01,30521102AA,112,1
2017-08-01,31012303AA,91,1
2017-08-01,30114201AA,107,1
2017-08-01,30117301AA,98,1
2017-08-01,30571103AA,96,1
2017-08-01,31211301AA,102,1
2017-08-01,31213202AA,99,1
2017-08-01,31211103AA,103,1
2017-08-01,30911102AA,99,1
2017-08-01,30911101AA,100,1
2017-08-01,30722102AA,119,1
2017-08-01,31213205AA,101,1
2017-08-01,31013101AA,109,1
2017-08-01,30214202AA,104,1
2017-08-01,30115201AA,102,1
2017-08-01,30572201AA,100,1
2017-08-01,30511302AA,86,1
2017-08-01,30962201AA,0,1
2017-08-01,31012101AA,101,1
2017-08-01,30941201AA,96,1
2017-08-01,30512202AA,110,1
2017-08-01,30911202AA,127,1
2017-08-01,30911103AA,89,1
2017-08-01,30814301AA,108,1
2017-08-01,31113202AA,108,1
2017-08-01,30214502AA,85,1
2017-08-01,30712701AA,147,1
2017-08-01,30712502AA,131,1
2017-08-01,30622101AA,87,1
2017-08-01,31114102AA,99,1
2017-08-01,31213203AA,99,1
2017-08-01,31211201AA,103,1
2017-08-01,31014101AA,104,1
2017-08-01,30911201AA,104,1
2017-08-01,30714104AA,119,1
2017-08-01,30214501AA,102,1
2017-08-01,30214102AA,101,1
2017-08-01,30212101AA,100,1
2017-08-01,30722101AA,109,1
2017-08-01,30213301AA,96,1
2017-08-01,10112201AA,100,1
2017-08-01,30322103AA,0,1
2017-08-01,30511403AA,99,1
2017-08-01,30961201AA,76,1
2017-08-01,31115101AA,95,1
2017-08-01,31114101AA,101,1
2017-08-01,31015302AA,112,1
2017-08-01,30412601AA,106,1
2017-08-01,30412101AA,96,1
2017-08-01,31211102AA,102,1
2017-08-01,31115102AA,98,1
2017-08-01,30714102AA,103,1
2017-08-01,30722201AA,107,1
2017-08-01,30571102AA,93,1
2017-08-01,_AA,103,1
2017-09-01,30714101AA,128,1
2017-09-01,30511401AA,118,1
2017-09-01,30511203AA,91,1
2017-09-01,31016101AA,97,1
2017-09-01,30714103AA,121,1
2017-09-01,30713101AA,135,1
2017-09-01,30213302AA,93,1
2017-09-01,30413201AA,86,1
2017-09-01,31213204AA,102,1
2017-09-01,30511304AA,123,1
2017-09-01,30961102AA,97,1
2017-09-01,30951302AA,96,1
2017-09-01,31121203AA,106,1
2017-09-01,30511201AA,116,1
2017-09-01,31112102AA,100,1
2017-09-01,31012201AA,96,1
2017-09-01,30722202AA,103,1
2017-09-01,30712101AA,106,1
2017-09-01,30571105AA,92,1
2017-09-01,31213206AA,0,1
2017-09-01,31213101AA,101,1
2017-09-01,30511305AA,101,1
2017-09-01,31111101AA,98,1
2017-09-01,30721302AA,156,1
2017-09-01,30131101AA,93,1
2017-09-01,30961101AA,100,1
2017-09-01,30951201AA,97,1
2017-09-01,31122103AA,100,1
2017-09-01,31121201AA,100,1
2017-09-01,30112101AA,116,1
2017-09-01,30511402AA,158,1
2017-09-01,30521201AA,121,1
2017-09-01,30213201AA,103,1
2017-09-01,31311201AA,98,1
2017-09-01,31012302AA,92,1
2017-09-01,30721301AA,136,1
2017-09-01,30713102AA,107,1
2017-09-01,30214201AA,97,1
2017-09-01,30921101AA,104,1
2017-09-01,30722105AA,118,1
2017-09-01,30624301AA,100,1
2017-09-01,30511102AA,114,1
2017-09-01,30711301AA,115,1
2017-09-01,30322102AA,97,1
2017-09-01,30941302AA,99,1
2017-09-01,31112101AA,96,1
2017-09-01,30713103AA,107,1
2017-09-01,30711201AA,174,1
2017-09-01,30511103AA,165,1
2017-09-01,30712501AA,91,1
2017-09-01,30412201AA,102,1
2017-09-01,30941301AA,93,1
2017-09-01,30521107AA,121,1
2017-09-01,30221101AA,92,1
2017-09-01,30581102AA,99,1
2017-09-01,30511202AA,98,1
2017-09-01,30551101AA,91,1
2017-09-01,30521110AA,98,1
2017-09-01,30932101AA,98,1
2017-09-01,30931101AA,89,1
2017-09-01,30921201AA,0,1
2017-09-01,30712401AA,81,1
2017-09-01,31011101AA,99,1
2017-09-01,31121202AA,103,1
2017-09-01,30721402AA,111,1
2017-09-01,30722104AA,107,1
2017-09-01,30214103AA,104,1
2017-09-01,30712201AA,103,1
2017-09-01,10141101AA,116,1
2017-09-01,31311301AA,99,1
2017-09-01,31312601AA,97,1
2017-09-01,31011102AA,96,1
2017-09-01,30952101AA,103,1
2017-09-01,31211101AA,109,1
2017-09-01,31116101AA,100,1
2017-09-01,31016302AA,0,1
2017-09-01,30521108AA,124,1
2017-09-01,30521103AA,139,1
2017-09-01,30721101AA,119,1
2017-09-01,30911202AA,128,1
2017-09-01,30911103AA,89,1
2017-09-01,30814301AA,108,1
2017-09-01,31113202AA,120,1
2017-09-01,30214502AA,85,1
2017-09-01,30712701AA,149,1
2017-09-01,30712502AA,137,1
2017-09-01,30622101AA,87,1
2017-09-01,31114102AA,100,1
2017-09-01,31213203AA,99,1
2017-09-01,31211201AA,103,1
2017-09-01,31014101AA,104,1
2017-09-01,30911201AA,105,1
2017-09-01,30714104AA,124,1
2017-09-01,30214501AA,102,1
2017-09-01,30214102AA,102,1
2017-09-01,30212101AA,100,1
2017-09-01,30412501AA,105,1
2017-09-01,30511303AA,106,1
2017-09-01,31125601AA,99,1
2017-09-01,31016301AA,101,1
2017-09-01,30521106AA,106,1
2017-09-01,30921103AA,110,1
2017-09-01,30722103AA,117,1
2017-09-01,30221301AA,99,1
2017-09-01,30412401AA,106,1
2017-09-01,30511301AA,116,1
2017-09-01,30563301AA,100,1
2017-09-01,30951301AA,0,1
2017-09-01,31125602AA,97,1
2017-09-01,30521109AA,109,1
2017-09-01,30521104AA,101,1
2017-09-01,30511101AA,114,1
2017-09-01,31212101AA,0,1
2017-09-01,30721401AA,113,1
2017-09-01,30721501AA,96,1
2017-09-01,30814201AA,0,1
2017-09-01,30211101AA,101,1
2017-09-01,10142101AA,137,1
2017-09-01,30571101AA,102,1
2017-09-01,31121101AA,100,1
2017-09-01,31111102AA,95,1
2017-09-01,30521105AA,96,1
2017-09-01,30921102AA,87,1
2017-09-01,30811301AA,0,1
2017-09-01,30814601AA,98,1
2017-09-01,30413101AA,95,1
2017-09-01,30541101AA,93,1
2017-09-01,30562201AA,103,1
2017-09-01,31116201AA,101,1
2017-09-01,31122101AA,94,1
2017-09-01,30814401AA,96,1
2017-09-01,30412801AA,139,1
2017-09-01,31213207AA,99,1
2017-09-01,31213201AA,100,1
2017-09-01,30562101AA,97,1
2017-09-01,30521101AA,95,1
2017-09-01,31113201AA,93,1
2017-09-01,31113101AA,116,1
2017-09-01,30811201AA,103,1
2017-09-01,30221401AA,100,1
2017-09-01,31211105AA,101,1
2017-09-01,31124101AA,100,1
2017-09-01,31122102AA,97,1
2017-09-01,30722101AA,112,1
2017-09-01,30213301AA,97,1
2017-09-01,10112201AA,103,1
2017-09-01,30322103AA,0,1
2017-09-01,30511403AA,102,1
2017-09-01,30961201AA,76,1
2017-09-01,31115101AA,95,1
2017-09-01,31114101AA,101,1
2017-09-01,31015302AA,110,1
2017-09-01,30412601AA,114,1
2017-09-01,30412101AA,105,1
2017-09-01,31211102AA,103,1
2017-09-01,31115102AA,98,1
2017-09-01,30714102AA,105,1
2017-09-01,30722201AA,111,1
2017-09-01,30571102AA,93,1
2017-09-01,_AA,104,1
2017-09-01,30561101AA,96,1
2017-09-01,30952201AA,94,1
2017-09-01,30512201AA,0,1
2017-09-01,30911104AA,113,1
2017-09-01,30814402AA,104,1
2017-09-01,30214101AA,100,1
2017-09-01,30212102AA,95,1
2017-09-01,30571104AA,101,1
2017-09-01,30531102AA,95,1
2017-09-01,30521202AA,113,1
2017-09-01,30563101AA,108,1
2017-09-01,31124201AA,100,1
2017-09-01,31015301AA,95,1
2017-09-01,31015101AA,98,1
2017-09-01,31012301AA,98,1
2017-09-01,31012401AA,0,1
2017-09-01,30112102AA,135,1
2017-09-01,30212301AA,95,1
2017-09-01,30322101AA,99,1
2017-09-01,30531101AA,104,1
2017-09-01,31211104AA,100,1
2017-09-01,30911203AA,81,1
2017-09-01,30712702AA,91,1
2017-09-01,30412301AA,112,1
2017-09-01,30581101AA,95,1
2017-09-01,30563302AA,103,1
2017-09-01,30521102AA,115,1
2017-09-01,31012303AA,91,1
2017-09-01,30114201AA,106,1
2017-09-01,30117301AA,99,1
2017-09-01,30571103AA,96,1
2017-09-01,31211301AA,102,1
2017-09-01,31213202AA,99,1
2017-09-01,31211103AA,103,1
2017-09-01,30911102AA,99,1
2017-09-01,30911101AA,99,1
2017-09-01,30722102AA,121,1
2017-09-01,31213205AA,101,1
2017-09-01,31013101AA,109,1
2017-09-01,30214202AA,104,1
2017-09-01,30115201AA,102,1
2017-09-01,30572201AA,100,1
2017-09-01,30511302AA,91,1
2017-09-01,30962201AA,0,1
2017-09-01,31012101AA,101,1
2017-09-01,30941201AA,97,1
2017-09-01,30512202AA,110,1
2017-10-01,10141101AA,116,1
2017-10-01,30511401AA,125,1
2017-10-01,30511203AA,93,1
2017-10-01,31016101AA,97,1
2017-10-01,30714103AA,121,1
2017-10-01,30713101AA,138,1
2017-10-01,30213302AA,93,1
2017-10-01,30413201AA,93,1
2017-10-01,31213204AA,102,1
2017-10-01,30511304AA,114,1
2017-10-01,30961102AA,97,1
2017-10-01,30951302AA,96,1
2017-10-01,31121203AA,105,1
2017-10-01,30511201AA,115,1
2017-10-01,31112102AA,100,1
2017-10-01,30412501AA,106,1
2017-10-01,30511303AA,110,1
2017-10-01,31125601AA,100,1
2017-10-01,31016301AA,101,1
2017-10-01,30521106AA,111,1
2017-10-01,30921103AA,110,1
2017-10-01,30722103AA,119,1
2017-10-01,30221301AA,98,1
2017-10-01,30412401AA,106,1
2017-10-01,30511301AA,113,1
2017-10-01,30563301AA,100,1
2017-10-01,30951301AA,0,1
2017-10-01,31125602AA,97,1
2017-10-01,30521109AA,109,1
2017-10-01,30521104AA,101,1
2017-10-01,30511101AA,119,1
2017-10-01,31212101AA,0,1
2017-10-01,30721401AA,110,1
2017-10-01,30721501AA,95,1
2017-10-01,30814201AA,0,1
2017-10-01,30211101AA,101,1
2017-10-01,10142101AA,136,1
2017-10-01,31121101AA,100,1
2017-10-01,31111102AA,95,1
2017-10-01,30521105AA,97,1
2017-10-01,30921102AA,86,1
2017-10-01,30811301AA,0,1
2017-10-01,30814601AA,98,1
2017-10-01,30413101AA,94,1
2017-10-01,30541101AA,93,1
2017-10-01,30571101AA,101,1
2017-10-01,30562201AA,102,1
2017-10-01,31116201AA,104,1
2017-10-01,31122101AA,94,1
2017-10-01,30814401AA,96,1
2017-10-01,30412801AA,132,1
2017-10-01,31213207AA,96,1
2017-10-01,31213201AA,100,1
2017-10-01,30562101AA,98,1
2017-10-01,30521101AA,99,1
2017-10-01,31113201AA,92,1
2017-10-01,31113101AA,102,1
2017-10-01,30811201AA,103,1
2017-10-01,30221401AA,100,1
2017-10-01,31211105AA,101,1
2017-10-01,30213201AA,105,1
2017-10-01,31311201AA,98,1
2017-10-01,31012302AA,92,1
2017-10-01,30721301AA,143,1
2017-10-01,30713102AA,109,1
2017-10-01,30214201AA,97,1
2017-10-01,30921101AA,100,1
2017-10-01,30722105AA,121,1
2017-10-01,30624301AA,100,1
2017-10-01,30511102AA,119,1
2017-10-01,30711301AA,110,1
2017-10-01,30322102AA,99,1
2017-10-01,30941302AA,99,1
2017-10-01,31112101AA,96,1
2017-10-01,30713103AA,106,1
2017-10-01,30711201AA,148,1
2017-10-01,30511103AA,128,1
2017-10-01,30712501AA,93,1
2017-10-01,30412201AA,102,1
2017-10-01,30941301AA,92,1
2017-10-01,30521107AA,133,1
2017-10-01,30221101AA,91,1
2017-10-01,30581102AA,99,1
2017-10-01,30511202AA,99,1
2017-10-01,30551101AA,93,1
2017-10-01,30521110AA,99,1
2017-10-01,30932101AA,98,1
2017-10-01,30931101AA,89,1
2017-10-01,30921201AA,0,1
2017-10-01,30712401AA,80,1
2017-10-01,31011101AA,98,1
2017-10-01,31121202AA,102,1
2017-10-01,30721402AA,108,1
2017-10-01,30722104AA,109,1
2017-10-01,30214103AA,105,1
2017-10-01,30712201AA,103,1
2017-10-01,31311301AA,99,1
2017-10-01,31312601AA,97,1
2017-10-01,31011102AA,96,1
2017-10-01,30952101AA,102,1
2017-10-01,31211101AA,107,1
2017-10-01,31116101AA,100,1
2017-10-01,31016302AA,0,1
2017-10-01,30521108AA,128,1
2017-10-01,30521103AA,139,1
2017-10-01,30721101AA,122,1
2017-10-01,30714101AA,128,1
2017-10-01,30941201AA,97,1
2017-10-01,30512202AA,110,1
2017-10-01,30911202AA,129,1
2017-10-01,30911103AA,89,1
2017-10-01,30814301AA,109,1
2017-10-01,31113202AA,119,1
2017-10-01,30214502AA,85,1
2017-10-01,30712701AA,146,1
2017-10-01,30712502AA,141,1
2017-10-01,30622101AA,88,1
2017-10-01,31114102AA,100,1
2017-10-01,31213203AA,100,1
2017-10-01,31211201AA,103,1
2017-10-01,31014101AA,105,1
2017-10-01,30911201AA,114,1
2017-10-01,30714104AA,120,1
2017-10-01,30214501AA,102,1
2017-10-01,30214102AA,102,1
2017-10-01,30212101AA,100,1
2017-10-01,30722101AA,114,1
2017-10-01,30213301AA,97,1
2017-10-01,10112201AA,94,1
2017-10-01,30322103AA,0,1
2017-10-01,30511403AA,105,1
2017-10-01,30961201AA,76,1
2017-10-01,31115101AA,95,1
2017-10-01,31114101AA,101,1
2017-10-01,31015302AA,110,1
2017-10-01,30412601AA,117,1
2017-10-01,30412101AA,109,1
2017-10-01,31211102AA,105,1
2017-10-01,31115102AA,98,1
2017-10-01,30714102AA,108,1
2017-10-01,30722201AA,113,1
2017-10-01,30571102AA,93,1
2017-10-01,_AA,104,1
2017-10-01,31124101AA,100,1
