label,title_new,emoji,views,subs,channel_name,publish_time
0,"['경수진', '아이', '뷰티', '라이프스타일', '가지', '앰플', '솔루션']",False,328.0,12.0,아이블뷰티 I'VEL BEAUTY,202204
0,"['캘리포니아', '아몬드', '협회', '뷰티', '간식', '아몬드', '블루']",False,59069.0,9480.0,California Almonds,202204
0,"['뷰티', '스트림', '트렌드']",False,149.0,1490.0,Shiseido Professional Korea,202204
0,"['다라', '뷰티', '클리', '오픈']",True,40906.0,1340000.0,DARA TV,202204
0,"['그리스', '로마', '신화', '최고', '여신', '겟잇뷰티']",False,349162.0,1890000.0,tvN D STUDIO,202204
0,"['뷰티', '프랜차이즈', '창업', '신화', '뷰티', '다룸', '대표', '창업', '스토리']",False,149.0,6.0,BEAUTY DARUM,202204
0,"['대구', '국제', '뷰티', '엑스포', '박람회', '라이', '콘왁싱', '미인', '제이비', '쇼츠']",False,293.0,15100.0,더제이비TV -thejb,202205
0,"['진짜', '효과', '널리', '뷰티', '뷰티', '화장', '트릭']",False,19359.0,3860000.0,5 분 Tricks,202204
0,"['뷰티', '거리', '브이', '로그']",False,1054.0,2800.0,Sohyunism,202205
0,"['바이러스', '하나', '때문', '뷰티', '트렌드', '화장품', '브랜드', '랭킹', '빅데이터', '리포트']",True,251.0,1700.0,바이브VAIV,202204
0,"['메이크업', '아나운서', '전문', '아나운서', '느낌', '헤어', '메이크업']",False,200441.0,133000.0,뷰티숨BEAUTYSOOM,202204
0,"['틴트', '최강', '자전', '아스트로', '한승연', '왓츠', '마이', '겟잇뷰티']",False,405665.0,1890000.0,tvN D STUDIO,202205
0,"['글로벌', '인조', '걸그룹', '한국', '일본', '태국', '베트남', '뷰티', '박스', '뷰티', '박스', '걸그룹', '뷰티', '박스', '소리']",False,222.0,90700.0,신호등TV,202204
0,"['성형', '얼굴', '무쌍', '뷰티', '튜버', '방이', '대박', '도전']",True,3707.0,74700.0,쀼TV,202205
0,"['취향', '뷰티쁠']",False,5511.0,102000.0,beautypl,202205
0,"['제작비', '지원', '펭수', '지구', '제품', '이벤트']",False,548526.0,114000.0,Harper's BAZAAR Korea,202204
0,"['직장인', '브이', '로그', '뷰티', '프로필', '촬영', '요즘', '과거', '도피', '유학', '생각']",False,85810.0,232000.0,유네린NERIN,202204
0,"['뷰티', '패션', '쌩얼', '공개', '올리브영', '경력', '직장인', '일리', '메이크업']",False,44410.0,6190.0,슬튜디오,202205
0,"['직캠', '뷰티', '박스', '뷰티', '박스', '직캠', '뷰티', '박스', '순천', '순천만', '국제', '정원', '박람회', '축하']",False,558.0,667000.0,여수MBC Music+(Kpop&Trot),202205
0,"['청담', '스파', '레이어', '드컷', '인도네시아', '뷰티', '튜버', '언니네', '집들이', '여의도', '한강', '오리']",False,17028.0,174000.0,유리숍Urishop,202205
0,"['내내', '가지', '뷰티', '패션', '집합', '그로', '브인펑', '실버', '목걸이', '쿨템', '향수']",False,57930.0,166000.0,지안씨JIANSSI,202204
0,"['광고', '뷰티', '전문가', '모두', '놀란', '보속', '프로폴리스', '이스', '싱테']",False,3782.0,220000.0,SINGLES KOREA 싱글즈 매거진,202204
0,"['촬영', '준비', '뷰티유튜버', '현실', '입생로랑', '케어']",True,25407.0,228000.0,민카롱,202205
0,"['평생', '파운데이션', '계산', '얼마나', '겟잇뷰티']",False,569754.0,1890000.0,tvN D STUDIO,202205
0,"['정부', '충남', '공약', '뷰티', '클러스터', '포함', '대전', '세종', '충남', '뉴스']",False,171.0,33900.0,TJB NEWS,202205
0,"['유료', '광고', '차준', '인스타', '피드', '뷰티쁠']",False,7150.0,102000.0,beautypl,202205
0,"['도내', '상위', '랭크급', '쿨뷰티', '미녀', '컴퓨터', '조립', '하니']",False,38527.0,449000.0,허수아비,202205
0,"['뷰티', '박스', '순천만', '국제', '정원', '박람회', '축하', '뷰티', '박스', '순천', '걸그룹']",False,2035.0,667000.0,여수MBC Music+(Kpop&Trot),202204
0,"['뷰티', '토크', '오늘', '치하', '매력', '박재범', '뷰티', '진실게임']",True,135443.0,33500.0,시뷰티 SIBEAUTY,202204
0,"['발라', '드림', '개봉', '박두', '뷰티', '회사', '예능', '도전', '퇴사', '직원', '대표', '출연', '예능', '파우더']",True,3988.0,187000.0,파우더룸,202204
0,"['보습', '크림', '보속', '토너', '크림', '등장', '겟잇뷰티']",False,380673.0,1890000.0,tvN D STUDIO,202204
0,"['뷰티', '대모', '이야기', '성공', '김선진', '끌로', '김선진']",False,1063.0,554.0,IMBA 인플루언서,202205
