조사년월,동태코드,물가지수,가중치
2018-12-01,30562AA,99,1
2018-12-01,302213AA,101,1
2018-12-01,307222AA,108,1
2018-12-01,310121AA,104,1
2018-12-01,31125AA,99,1
2018-12-01,304125AA,106,1
2018-12-01,311111AA,98,1
2018-12-01,3AA,101,1
2018-12-01,305722AA,104,1
2018-12-01,31012AA,93,1
2018-12-01,31013AA,109,1
2018-12-01,306AA,101,1
2018-12-01,309522AA,95,1
2018-12-01,310123AA,92,1
2018-12-01,308112AA,102,1
2018-12-01,310151AA,99,1
2018-12-01,3062AA,101,1
2018-12-01,30541AA,101,1
2018-12-01,311241AA,95,1
2018-12-01,30511AA,108,1
2018-12-01,309611AA,94,1
2018-12-01,312132AA,99,1
2018-12-01,3013AA,99,1
2018-12-01,307113AA,118,1
2018-12-01,3054AA,101,1
2018-12-01,304124AA,109,1
2018-12-01,3041AA,105,1
2018-12-01,30814AA,105,1
2018-12-01,309622AA,100,1
2018-12-01,311151AA,97,1
2018-12-01,310163AA,103,1
2018-12-01,30561AA,96,1
2018-12-01,305411AA,101,1
2018-12-01,309513AA,96,1
2018-12-01,309521AA,99,1
2018-12-01,31011AA,103,1
2018-12-01,305212AA,109,1
2018-12-01,312121AA,105,1
2018-12-01,3131AA,103,1
2018-12-01,306221AA,103,1
2018-12-01,3056AA,104,1
2018-12-01,30413AA,112,1
2018-12-01,304132AA,121,1
2018-12-01,30521AA,98,1
2018-12-01,30961AA,87,1
2018-12-01,31213AA,99,1
2018-12-01,30214AA,104,1
2018-12-01,306243AA,101,1
2018-12-01,307221AA,110,1
2018-12-01,302133AA,100,1
2018-12-01,302123AA,92,1
2018-12-01,30115AA,101,1
2018-12-01,313126AA,102,1
2018-12-01,30211AA,100,1
2018-12-01,30622AA,103,1
2018-12-01,30221AA,98,1
2018-12-01,30213AA,103,1
2018-12-01,309111AA,99,1
2018-12-01,305111AA,100,1
2018-12-01,101122AA,123,1
2018-12-01,309321AA,112,1
2018-12-01,308144AA,107,1
2018-12-01,309311AA,87,1
2018-12-01,309211AA,80,1
2018-12-01,30722AA,110,1
2018-12-01,30322AA,115,1
2018-12-01,3022AA,98,1
2018-12-01,3111AA,99,1
2018-12-01,304128AA,113,1
2018-12-01,309412AA,75,1
2018-12-01,101AA,120,1
2018-12-01,311161AA,100,1
2018-12-01,311162AA,105,1
2018-12-01,307214AA,92,1
2018-12-01,302132AA,105,1
2018-12-01,307122AA,107,1
2018-12-01,30931AA,87,1
2018-12-01,307112AA,268,1
2018-12-01,305211AA,95,1
2018-12-01,1011AA,123,1
2018-12-01,31113AA,97,1
2018-12-01,3011AA,103,1
2018-12-01,30624AA,101,1
2018-12-01,3053AA,108,1
2018-12-01,30951AA,92,1
2018-12-01,3052AA,98,1
2018-12-01,31312AA,102,1
2018-12-01,30962AA,87,1
2018-12-01,307AA,116,1
2018-12-01,308143AA,111,1
2018-12-01,309AA,94,1
2018-12-01,30117AA,96,1
2018-12-01,31124AA,98,1
2018-12-01,308AA,104,1
2018-12-01,305622AA,99,1
2018-12-01,305711AA,100,1
2018-12-01,310141AA,99,1
2018-12-01,302AA,101,1
2018-12-01,311256AA,99,1
2018-12-01,309612AA,74,1
2018-12-01,_AA,101,1
2018-12-01,301121AA,123,1
2018-12-01,31116AA,103,1
2018-12-01,31311AA,102,1
2018-12-01,10142AA,118,1
2018-12-01,311212AA,101,1
2018-12-01,304AA,105,1
2018-12-01,308146AA,102,1
2018-12-01,305311AA,108,1
2018-12-01,1AA,120,1
2018-12-01,30713AA,104,1
2018-12-01,310153AA,95,1
2018-12-01,30721AA,105,1
2018-12-01,311211AA,99,1
2018-12-01,305114AA,126,1
2018-12-01,307211AA,109,1
2018-12-01,31015AA,97,1
2018-12-01,310124AA,100,1
2018-12-01,31122AA,99,1
2018-12-01,307127AA,121,1
2018-12-01,30512AA,135,1
2018-12-01,305122AA,135,1
2018-12-01,31211AA,100,1
2018-12-01,31212AA,105,1
2018-12-01,312111AA,99,1
2018-12-01,305AA,104,1
2018-12-01,3055AA,100,1
2018-12-01,3021AA,102,1
2018-12-01,302142AA,108,1
2018-12-01,30212AA,95,1
2018-12-01,301142AA,85,1
2018-12-01,30114AA,85,1
2018-12-01,3051AA,112,1
2018-12-01,309112AA,105,1
2018-12-01,305112AA,98,1
2018-12-01,101411AA,115,1
2018-12-01,302145AA,93,1
2018-12-01,3057AA,99,1
2018-12-01,10141AA,115,1
2018-12-01,30911AA,104,1
2018-12-01,30952AA,96,1
2018-12-01,304123AA,111,1
2018-12-01,307125AA,131,1
2018-12-01,307124AA,92,1
2018-12-01,3093AA,94,1
2018-12-01,309512AA,91,1
2018-12-01,3096AA,87,1
2018-12-01,311132AA,94,1
2018-12-01,311131AA,101,1
2018-12-01,1014AA,118,1
2018-12-01,30714AA,122,1
2018-12-01,310AA,100,1
2018-12-01,310161AA,91,1
2018-12-01,305611AA,96,1
2018-12-01,301AA,102,1
2018-12-01,30531AA,108,1
2018-12-01,304122AA,87,1
2018-12-01,31111AA,98,1
2018-12-01,31016AA,102,1
2018-12-01,3101AA,100,1
2018-12-01,30551AA,100,1
2018-12-01,30712AA,119,1
2018-12-01,307121AA,114,1
2018-12-01,311121AA,101,1
2018-12-01,305811AA,89,1
2018-12-01,30932AA,112,1
2018-12-01,308142AA,97,1
2018-12-01,302211AA,90,1
2018-12-01,303221AA,115,1
2018-12-01,3072AA,106,1
2018-12-01,31115AA,97,1
2018-12-01,3091AA,104,1
2018-12-01,30941AA,85,1
2018-12-01,30711AA,207,1
2018-12-01,304131AA,89,1
2018-12-01,3081AA,104,1
2018-12-01,30581AA,89,1
2018-12-01,3071AA,121,1
2018-12-01,30921AA,83,1
2018-12-01,303AA,115,1
2018-12-01,312112AA,106,1
2018-12-01,313113AA,107,1
2018-12-01,313112AA,97,1
2018-12-01,309212AA,103,1
2018-12-01,310131AA,109,1
2018-12-01,31014AA,99,1
2018-12-01,3094AA,85,1
2018-12-01,310122AA,94,1
2018-12-01,10112AA,123,1
2018-12-01,307141AA,122,1
2019-01-01,302121AA,97,1
2019-01-01,301152AA,101,1
2019-01-01,305113AA,111,1
2019-01-01,3095AA,92,1
2019-01-01,101421AA,119,1
2019-01-01,311141AA,101,1
2019-01-01,3032AA,110,1
2019-01-01,311242AA,103,1
2019-01-01,311221AA,99,1
2019-01-01,309413AA,93,1
2019-01-01,302141AA,103,1
2019-01-01,3096AA,84,1
2019-01-01,311132AA,94,1
2019-01-01,311131AA,101,1
2019-01-01,1014AA,119,1
2019-01-01,30714AA,124,1
2019-01-01,310161AA,91,1
2019-01-01,305611AA,97,1
2019-01-01,301AA,103,1
2019-01-01,30531AA,107,1
2019-01-01,304122AA,89,1
2019-01-01,31111AA,99,1
2019-01-01,31016AA,102,1
2019-01-01,31116AA,103,1
2019-01-01,31311AA,102,1
2019-01-01,10142AA,119,1
2019-01-01,3055AA,99,1
2019-01-01,3021AA,102,1
2019-01-01,302142AA,117,1
2019-01-01,30212AA,95,1
2019-01-01,301142AA,87,1
2019-01-01,30114AA,87,1
2019-01-01,3051AA,109,1
2019-01-01,309112AA,93,1
2019-01-01,305112AA,97,1
2019-01-01,101411AA,119,1
2019-01-01,302145AA,93,1
2019-01-01,3057AA,100,1
2019-01-01,10141AA,119,1
2019-01-01,30911AA,94,1
2019-01-01,30952AA,98,1
2019-01-01,304123AA,114,1
2019-01-01,307125AA,129,1
2019-01-01,304131AA,89,1
2019-01-01,3081AA,105,1
2019-01-01,30581AA,93,1
2019-01-01,3071AA,121,1
2019-01-01,311151AA,97,1
2019-01-01,310163AA,103,1
2019-01-01,30561AA,97,1
2019-01-01,309513AA,96,1
2019-01-01,309521AA,101,1
2019-01-01,31011AA,103,1
2019-01-01,305212AA,104,1
2019-01-01,312121AA,105,1
2019-01-01,3131AA,103,1
2019-01-01,306221AA,103,1
2019-01-01,3056AA,103,1
2019-01-01,30921AA,82,1
2019-01-01,305411AA,102,1
2019-01-01,303AA,110,1
2019-01-01,312112AA,106,1
2019-01-01,313113AA,107,1
2019-01-01,313112AA,97,1
2019-01-01,309212AA,103,1
2019-01-01,310131AA,108,1
2019-01-01,31014AA,98,1
2019-01-01,3094AA,84,1
2019-01-01,310122AA,94,1
2019-01-01,10112AA,122,1
2019-01-01,307141AA,124,1
2019-01-01,309311AA,87,1
2019-01-01,309211AA,78,1
2019-01-01,30722AA,108,1
2019-01-01,30322AA,110,1
2019-01-01,3022AA,98,1
2019-01-01,3111AA,100,1
2019-01-01,304128AA,113,1
2019-01-01,309412AA,75,1
2019-01-01,101AA,121,1
2019-01-01,311161AA,94,1
2019-01-01,311162AA,104,1
2019-01-01,307214AA,96,1
2019-01-01,302132AA,106,1
2019-01-01,307122AA,107,1
2019-01-01,30931AA,87,1
2019-01-01,307112AA,249,1
2019-01-01,305211AA,96,1
2019-01-01,1011AA,122,1
2019-01-01,31113AA,97,1
2019-01-01,3011AA,103,1
2019-01-01,307124AA,94,1
2019-01-01,3093AA,94,1
2019-01-01,309512AA,90,1
2019-01-01,302214AA,102,1
2019-01-01,30112AA,124,1
2019-01-01,311AA,99,1
2019-01-01,3058AA,93,1
2019-01-01,30811AA,101,1
2019-01-01,30572AA,97,1
2019-01-01,310111AA,103,1
2019-01-01,301173AA,97,1
2019-01-01,3112AA,98,1
2019-01-01,31121AA,102,1
2019-01-01,313AA,103,1
2019-01-01,305511AA,99,1
2019-01-01,307215AA,93,1
2019-01-01,311256AA,99,1
2019-01-01,309612AA,69,1
2019-01-01,_AA,99,1
2019-01-01,301121AA,124,1
2019-01-01,307131AA,106,1
2019-01-01,308113AA,101,1
2019-01-01,30571AA,101,1
2019-01-01,31112AA,103,1
2019-01-01,3041AA,107,1
2019-01-01,312113AA,105,1
2019-01-01,312AA,99,1
2019-01-01,30563AA,109,1
2019-01-01,305633AA,107,1
2019-01-01,302111AA,98,1
2019-01-01,30131AA,99,1
2019-01-01,301311AA,99,1
2019-01-01,311212AA,102,1
2019-01-01,304AA,107,1
2019-01-01,308146AA,103,1
2019-01-01,305311AA,107,1
2019-01-01,1AA,121,1
2019-01-01,30713AA,106,1
2019-01-01,31114AA,101,1
2019-01-01,310153AA,94,1
2019-01-01,30721AA,105,1
2019-01-01,311211AA,101,1
2019-01-01,305114AA,119,1
2019-01-01,307211AA,106,1
2019-01-01,31015AA,97,1
2019-01-01,310124AA,100,1
2019-01-01,31122AA,99,1
2019-01-01,307127AA,121,1
2019-01-01,30512AA,127,1
2019-01-01,305122AA,127,1
2019-01-01,31211AA,100,1
2019-01-01,31212AA,105,1
2019-01-01,312111AA,99,1
2019-01-01,305AA,102,1
2019-01-01,307213AA,121,1
2019-01-01,305631AA,113,1
2019-01-01,30562AA,99,1
2019-01-01,302213AA,101,1
2019-01-01,307222AA,106,1
2019-01-01,310121AA,104,1
2019-01-01,31125AA,99,1
2019-01-01,304125AA,109,1
2019-01-01,311111AA,99,1
2019-01-01,3AA,99,1
2019-01-01,310AA,100,1
2019-01-01,3101AA,100,1
2019-01-01,30551AA,99,1
2019-01-01,30712AA,118,1
2019-01-01,307121AA,112,1
2019-01-01,311121AA,103,1
2019-01-01,305811AA,93,1
2019-01-01,30932AA,112,1
2019-01-01,308142AA,97,1
2019-01-01,302211AA,88,1
2019-01-01,303221AA,110,1
2019-01-01,3072AA,106,1
2019-01-01,31115AA,97,1
2019-01-01,3091AA,94,1
2019-01-01,30941AA,84,1
2019-01-01,30711AA,194,1
2019-01-01,305722AA,104,1
2019-01-01,31012AA,93,1
2019-01-01,31013AA,108,1
2019-01-01,306AA,101,1
2019-01-01,309522AA,95,1
2019-01-01,310123AA,92,1
2019-01-01,308112AA,102,1
2019-01-01,310151AA,99,1
2019-01-01,3062AA,101,1
2019-01-01,30541AA,102,1
2019-01-01,30511AA,106,1
2019-01-01,309611AA,94,1
2019-01-01,312132AA,99,1
2019-01-01,3013AA,99,1
2019-01-01,307113AA,118,1
2019-01-01,3054AA,102,1
2019-01-01,311241AA,89,1
2019-01-01,304124AA,110,1
2019-01-01,30814AA,105,1
2019-01-01,309622AA,99,1
2019-01-01,30413AA,101,1
2019-01-01,304132AA,104,1
2019-01-01,30521AA,98,1
2019-01-01,30961AA,83,1
2019-01-01,31213AA,99,1
2019-01-01,30214AA,108,1
2019-01-01,306243AA,101,1
2019-01-01,307221AA,108,1
2019-01-01,302133AA,102,1
2019-01-01,302123AA,91,1
2019-01-01,30115AA,101,1
2019-01-01,313126AA,102,1
2019-01-01,30211AA,98,1
2019-01-01,30622AA,103,1
2019-01-01,30221AA,98,1
2019-01-01,30213AA,105,1
2019-01-01,309111AA,98,1
2019-01-01,305111AA,101,1
2019-01-01,101122AA,122,1
2019-01-01,309321AA,112,1
2019-01-01,308144AA,107,1
2019-01-01,305621AA,102,1
2019-01-01,3092AA,82,1
2019-01-01,304126AA,129,1
2019-01-01,304121AA,98,1
2019-01-01,30412AA,107,1
2019-01-01,312131AA,99,1
2019-01-01,3121AA,99,1
2019-01-01,30624AA,101,1
2019-01-01,3053AA,107,1
2019-01-01,30951AA,91,1
2019-01-01,3052AA,98,1
2019-01-01,31312AA,102,1
2019-01-01,30962AA,87,1
2019-01-01,307AA,116,1
2019-01-01,308143AA,111,1
2019-01-01,309AA,90,1
2019-01-01,30117AA,97,1
2019-01-01,31124AA,94,1
2019-01-01,308AA,105,1
2019-01-01,305622AA,99,1
2019-01-01,305711AA,101,1
2019-01-01,310141AA,98,1
2019-01-01,302AA,102,1
2019-02-01,30921AA,80,1
2019-02-01,305411AA,101,1
2019-02-01,303AA,109,1
2019-02-01,312112AA,106,1
2019-02-01,30581AA,93,1
2019-02-01,313113AA,108,1
2019-02-01,313112AA,97,1
2019-02-01,309212AA,95,1
2019-02-01,310131AA,107,1
2019-02-01,31014AA,101,1
2019-02-01,3094AA,82,1
2019-02-01,310122AA,94,1
2019-02-01,10112AA,116,1
2019-02-01,307141AA,123,1
2019-02-01,309311AA,87,1
2019-02-01,309211AA,77,1
2019-02-01,30722AA,109,1
2019-02-01,311132AA,94,1
2019-02-01,31116AA,103,1
2019-02-01,31311AA,103,1
2019-02-01,3095AA,92,1
2019-02-01,10142AA,116,1
2019-02-01,3055AA,99,1
2019-02-01,3021AA,103,1
2019-02-01,302142AA,120,1
2019-02-01,30212AA,95,1
2019-02-01,301142AA,85,1
2019-02-01,30114AA,85,1
2019-02-01,3051AA,111,1
2019-02-01,309112AA,89,1
2019-02-01,305112AA,102,1
2019-02-01,101411AA,117,1
2019-02-01,302145AA,93,1
2019-02-01,3057AA,100,1
2019-02-01,10141AA,117,1
2019-02-01,30911AA,90,1
2019-02-01,30952AA,100,1
2019-02-01,304123AA,122,1
2019-02-01,307125AA,128,1
2019-02-01,307124AA,96,1
2019-02-01,3093AA,94,1
2019-02-01,309512AA,90,1
2019-02-01,3096AA,86,1
2019-02-01,31112AA,103,1
2019-02-01,3041AA,115,1
2019-02-01,312113AA,105,1
2019-02-01,312AA,100,1
2019-02-01,30563AA,108,1
2019-02-01,305633AA,107,1
2019-02-01,302111AA,99,1
2019-02-01,30131AA,99,1
2019-02-01,301311AA,99,1
2019-02-01,311212AA,102,1
2019-02-01,304AA,115,1
2019-02-01,308146AA,102,1
2019-02-01,305311AA,106,1
2019-02-01,1AA,117,1
2019-02-01,30713AA,107,1
2019-02-01,31114AA,101,1
2019-02-01,310153AA,94,1
2019-02-01,30721AA,109,1
2019-02-01,311211AA,101,1
2019-02-01,305114AA,119,1
2019-02-01,307211AA,112,1
2019-02-01,31015AA,97,1
2019-02-01,310124AA,100,1
2019-02-01,31122AA,99,1
2019-02-01,311131AA,101,1
2019-02-01,1014AA,117,1
2019-02-01,30714AA,123,1
2019-02-01,310161AA,91,1
2019-02-01,305611AA,96,1
2019-02-01,301AA,102,1
2019-02-01,30531AA,106,1
2019-02-01,304122AA,97,1
2019-02-01,31111AA,99,1
2019-02-01,31016AA,102,1
2019-02-01,310AA,100,1
2019-02-01,3101AA,100,1
2019-02-01,30551AA,99,1
2019-02-01,30712AA,118,1
2019-02-01,307121AA,112,1
2019-02-01,311121AA,103,1
2019-02-01,305811AA,93,1
2019-02-01,30932AA,112,1
2019-02-01,308142AA,97,1
2019-02-01,302211AA,88,1
2019-02-01,303221AA,109,1
2019-02-01,3072AA,108,1
2019-02-01,31115AA,97,1
2019-02-01,3091AA,90,1
2019-02-01,30941AA,82,1
2019-02-01,30711AA,196,1
2019-02-01,304131AA,87,1
2019-02-01,3081AA,104,1
2019-02-01,3071AA,121,1
2019-02-01,311151AA,97,1
2019-02-01,310163AA,103,1
2019-02-01,309513AA,96,1
2019-02-01,309521AA,102,1
2019-02-01,31011AA,103,1
2019-02-01,305212AA,104,1
2019-02-01,312121AA,105,1
2019-02-01,3131AA,104,1
2019-02-01,306221AA,103,1
2019-02-01,30561AA,96,1
2019-02-01,3056AA,103,1
2019-02-01,30961AA,84,1
2019-02-01,31213AA,100,1
2019-02-01,30214AA,109,1
2019-02-01,306243AA,101,1
2019-02-01,307221AA,112,1
2019-02-01,302133AA,103,1
2019-02-01,302123AA,91,1
2019-02-01,30115AA,101,1
2019-02-01,313126AA,102,1
2019-02-01,30211AA,99,1
2019-02-01,30622AA,103,1
2019-02-01,30221AA,97,1
2019-02-01,30213AA,105,1
2019-02-01,309111AA,98,1
2019-02-01,305111AA,104,1
2019-02-01,101122AA,116,1
2019-02-01,309321AA,112,1
2019-02-01,308144AA,107,1
2019-02-01,305621AA,101,1
2019-02-01,3092AA,80,1
2019-02-01,304126AA,142,1
2019-02-01,304121AA,106,1
2019-02-01,30412AA,116,1
2019-02-01,312131AA,98,1
2019-02-01,30322AA,109,1
2019-02-01,3022AA,97,1
2019-02-01,3111AA,100,1
2019-02-01,304128AA,112,1
2019-02-01,309412AA,71,1
2019-02-01,101AA,117,1
2019-02-01,311161AA,94,1
2019-02-01,311162AA,105,1
2019-02-01,307214AA,98,1
2019-02-01,302132AA,102,1
2019-02-01,307122AA,109,1
2019-02-01,30931AA,87,1
2019-02-01,307112AA,251,1
2019-02-01,305211AA,97,1
2019-02-01,1011AA,116,1
2019-02-01,31113AA,97,1
2019-02-01,3011AA,103,1
2019-02-01,30624AA,101,1
2019-02-01,3053AA,106,1
2019-02-01,30951AA,91,1
2019-02-01,3052AA,99,1
2019-02-01,31312AA,102,1
2019-02-01,30962AA,98,1
2019-02-01,307AA,117,1
2019-02-01,308143AA,111,1
2019-02-01,309AA,88,1
2019-02-01,30117AA,97,1
2019-02-01,31124AA,94,1
2019-02-01,308AA,104,1
2019-02-01,305622AA,100,1
2019-02-01,305711AA,102,1
2019-02-01,310141AA,101,1
2019-02-01,302AA,102,1
2019-02-01,311256AA,99,1
2019-02-01,309612AA,69,1
2019-02-01,_AA,100,1
2019-02-01,301121AA,123,1
2019-02-01,307131AA,107,1
2019-02-01,308113AA,100,1
2019-02-01,30571AA,102,1
2019-02-01,3121AA,100,1
2019-02-01,302214AA,102,1
2019-02-01,30112AA,123,1
2019-02-01,311AA,99,1
2019-02-01,3058AA,93,1
2019-02-01,30811AA,101,1
2019-02-01,30572AA,97,1
2019-02-01,310111AA,103,1
2019-02-01,301173AA,97,1
2019-02-01,3112AA,98,1
2019-02-01,31121AA,102,1
2019-02-01,313AA,104,1
2019-02-01,305511AA,99,1
2019-02-01,307215AA,96,1
2019-02-01,302121AA,96,1
2019-02-01,301152AA,101,1
2019-02-01,305113AA,114,1
2019-02-01,101421AA,116,1
2019-02-01,311141AA,101,1
2019-02-01,3032AA,109,1
2019-02-01,311242AA,103,1
2019-02-01,311221AA,99,1
2019-02-01,309413AA,93,1
2019-02-01,302141AA,103,1
2019-02-01,307127AA,123,1
2019-02-01,30512AA,123,1
2019-02-01,305122AA,123,1
2019-02-01,31211AA,100,1
2019-02-01,31212AA,105,1
2019-02-01,312111AA,99,1
2019-02-01,305AA,103,1
2019-02-01,307213AA,127,1
2019-02-01,305631AA,113,1
2019-02-01,30562AA,100,1
2019-02-01,302213AA,96,1
2019-02-01,307222AA,105,1
2019-02-01,310121AA,104,1
2019-02-01,31125AA,99,1
2019-02-01,304125AA,120,1
2019-02-01,311111AA,99,1
2019-02-01,3AA,100,1
2019-02-01,305722AA,104,1
2019-02-01,31012AA,93,1
2019-02-01,31013AA,107,1
2019-02-01,306AA,101,1
2019-02-01,309522AA,100,1
2019-02-01,310123AA,92,1
2019-02-01,308112AA,103,1
2019-02-01,310151AA,99,1
2019-02-01,3062AA,101,1
2019-02-01,30541AA,101,1
2019-02-01,30511AA,109,1
2019-02-01,309611AA,94,1
2019-02-01,312132AA,100,1
2019-02-01,3013AA,99,1
2019-02-01,307113AA,118,1
2019-02-01,3054AA,101,1
2019-02-01,311241AA,89,1
2019-02-01,304124AA,120,1
2019-02-01,30814AA,105,1
2019-02-01,309622AA,112,1
2019-02-01,30413AA,109,1
2019-02-01,304132AA,118,1
2019-02-01,30521AA,99,1
2019-03-01,30114AA,84,1
2019-03-01,3051AA,112,1
2019-03-01,304122AA,110,1
2019-03-01,31111AA,100,1
2019-03-01,31016AA,101,1
2019-03-01,310AA,101,1
2019-03-01,3101AA,101,1
2019-03-01,30551AA,99,1
2019-03-01,30712AA,117,1
2019-03-01,307121AA,113,1
2019-03-01,311121AA,104,1
2019-03-01,305811AA,94,1
2019-03-01,30932AA,108,1
2019-03-01,308142AA,98,1
2019-03-01,302211AA,89,1
2019-03-01,303221AA,109,1
2019-03-01,3072AA,111,1
2019-03-01,31115AA,98,1
2019-03-01,3091AA,87,1
2019-03-01,30941AA,82,1
2019-03-01,30711AA,183,1
2019-03-01,311131AA,101,1
2019-03-01,1014AA,119,1
2019-03-01,30714AA,125,1
2019-03-01,310161AA,91,1
2019-03-01,305611AA,96,1
2019-03-01,301AA,103,1
2019-03-01,30531AA,108,1
2019-03-01,309112AA,86,1
2019-03-01,305112AA,103,1
2019-03-01,101411AA,121,1
2019-03-01,302145AA,94,1
2019-03-01,3057AA,101,1
2019-03-01,10141AA,121,1
2019-03-01,30911AA,87,1
2019-03-01,30952AA,102,1
2019-03-01,304123AA,125,1
2019-03-01,307125AA,126,1
2019-03-01,307124AA,97,1
2019-03-01,3093AA,93,1
2019-03-01,309512AA,83,1
2019-03-01,3096AA,87,1
2019-03-01,311132AA,95,1
2019-03-01,309522AA,101,1
2019-03-01,310123AA,94,1
2019-03-01,31212AA,106,1
2019-03-01,304131AA,89,1
2019-03-01,3081AA,105,1
2019-03-01,3071AA,120,1
2019-03-01,311151AA,98,1
2019-03-01,310163AA,102,1
2019-03-01,309513AA,94,1
2019-03-01,309521AA,105,1
2019-03-01,31011AA,106,1
2019-03-01,305212AA,104,1
2019-03-01,312121AA,106,1
2019-03-01,3131AA,105,1
2019-03-01,306221AA,104,1
2019-03-01,30561AA,96,1
2019-03-01,3056AA,103,1
2019-03-01,30921AA,80,1
2019-03-01,305411AA,102,1
2019-03-01,303AA,109,1
2019-03-01,312112AA,107,1
2019-03-01,30581AA,94,1
2019-03-01,313113AA,110,1
2019-03-01,313112AA,98,1
2019-03-01,309212AA,96,1
2019-03-01,310131AA,108,1
2019-03-01,31014AA,103,1
2019-03-01,3094AA,82,1
2019-03-01,310122AA,94,1
2019-03-01,10112AA,113,1
2019-03-01,307141AA,125,1
2019-03-01,309311AA,87,1
2019-03-01,309211AA,77,1
2019-03-01,30722AA,111,1
2019-03-01,30322AA,109,1
2019-03-01,3022AA,98,1
2019-03-01,3111AA,100,1
2019-03-01,304128AA,113,1
2019-03-01,309412AA,70,1
2019-03-01,311161AA,95,1
2019-03-01,311162AA,105,1
2019-03-01,307214AA,96,1
2019-03-01,302132AA,103,1
2019-03-01,307122AA,109,1
2019-03-01,30931AA,87,1
2019-03-01,307112AA,231,1
2019-03-01,305211AA,99,1
2019-03-01,1011AA,113,1
2019-03-01,31113AA,98,1
2019-03-01,3011AA,104,1
2019-03-01,30624AA,102,1
2019-03-01,3053AA,108,1
2019-03-01,30951AA,85,1
2019-03-01,3052AA,100,1
2019-03-01,31312AA,103,1
2019-03-01,31116AA,103,1
2019-03-01,31311AA,104,1
2019-03-01,3095AA,87,1
2019-03-01,10142AA,118,1
2019-03-01,3055AA,99,1
2019-03-01,3021AA,103,1
2019-03-01,302142AA,114,1
2019-03-01,30212AA,95,1
2019-03-01,301142AA,84,1
2019-03-01,311141AA,102,1
2019-03-01,3032AA,109,1
2019-03-01,311242AA,104,1
2019-03-01,30962AA,99,1
2019-03-01,307AA,117,1
2019-03-01,308143AA,111,1
2019-03-01,309AA,86,1
2019-03-01,30117AA,98,1
2019-03-01,31124AA,94,1
2019-03-01,308AA,105,1
2019-03-01,305622AA,100,1
2019-03-01,305711AA,103,1
2019-03-01,310141AA,103,1
2019-03-01,302AA,102,1
2019-03-01,311256AA,100,1
2019-03-01,309612AA,69,1
2019-03-01,_AA,100,1
2019-03-01,301121AA,125,1
2019-03-01,307131AA,107,1
2019-03-01,308113AA,101,1
2019-03-01,30571AA,103,1
2019-03-01,31112AA,104,1
2019-03-01,3041AA,121,1
2019-03-01,312113AA,106,1
2019-03-01,312AA,100,1
2019-03-01,30563AA,108,1
2019-03-01,305633AA,106,1
2019-03-01,302111AA,101,1
2019-03-01,30131AA,100,1
2019-03-01,301311AA,100,1
2019-03-01,311212AA,103,1
2019-03-01,304AA,121,1
2019-03-01,308146AA,103,1
2019-03-01,305311AA,108,1
2019-03-01,1AA,118,1
2019-03-01,30713AA,107,1
2019-03-01,31114AA,102,1
2019-03-01,310153AA,95,1
2019-03-01,30721AA,112,1
2019-03-01,311211AA,102,1
2019-03-01,305114AA,122,1
2019-03-01,307211AA,116,1
2019-03-01,31015AA,97,1
2019-03-01,310124AA,100,1
2019-03-01,31122AA,99,1
2019-03-01,307127AA,121,1
2019-03-01,30512AA,121,1
2019-03-01,305122AA,121,1
2019-03-01,31211AA,100,1
2019-03-01,312111AA,99,1
2019-03-01,305AA,105,1
2019-03-01,307213AA,133,1
2019-03-01,305631AA,113,1
2019-03-01,30562AA,101,1
2019-03-01,302213AA,97,1
2019-03-01,307222AA,105,1
2019-03-01,310121AA,104,1
2019-03-01,31125AA,100,1
2019-03-01,304125AA,124,1
2019-03-01,311111AA,100,1
2019-03-01,3AA,100,1
2019-03-01,305722AA,104,1
2019-03-01,31013AA,108,1
2019-03-01,306AA,102,1
2019-03-01,311221AA,99,1
2019-03-01,309413AA,94,1
2019-03-01,302141AA,105,1
2019-03-01,308112AA,103,1
2019-03-01,310151AA,99,1
2019-03-01,31012AA,94,1
2019-03-01,3062AA,102,1
2019-03-01,30541AA,102,1
2019-03-01,30511AA,110,1
2019-03-01,309611AA,95,1
2019-03-01,312132AA,100,1
2019-03-01,3013AA,100,1
2019-03-01,307113AA,118,1
2019-03-01,3054AA,102,1
2019-03-01,311241AA,90,1
2019-03-01,304124AA,124,1
2019-03-01,30814AA,106,1
2019-03-01,309622AA,113,1
2019-03-01,30413AA,113,1
2019-03-01,304132AA,123,1
2019-03-01,30521AA,100,1
2019-03-01,30961AA,84,1
2019-03-01,31213AA,100,1
2019-03-01,30214AA,108,1
2019-03-01,306243AA,102,1
2019-03-01,307221AA,115,1
2019-03-01,302133AA,102,1
2019-03-01,302123AA,92,1
2019-03-01,30115AA,102,1
2019-03-01,313126AA,103,1
2019-03-01,30211AA,101,1
2019-03-01,30622AA,104,1
2019-03-01,30221AA,98,1
2019-03-01,30213AA,105,1
2019-03-01,309111AA,98,1
2019-03-01,305111AA,106,1
2019-03-01,309321AA,108,1
2019-03-01,308144AA,108,1
2019-03-01,305621AA,102,1
2019-03-01,3092AA,80,1
2019-03-01,304126AA,148,1
2019-03-01,304121AA,114,1
2019-03-01,30412AA,121,1
2019-03-01,312131AA,99,1
2019-03-01,3121AA,100,1
2019-03-01,101122AA,113,1
