,기간,한국 수출금액,한국의대중국수출,한국의대미국수출,한국의대베트남수출,한국의대홍콩수출,한국의대일본수출,GDP,Growth_rate
176,2014.09,0.6903900313094619,0.8126921579795419,0.31540068954257156,0.11521539224765127,0.14168687478030775,0.13338642482433355,0.6446942275738178,0.39622641509433965
177,2014.1,0.7697047757866209,0.8754890816146705,0.42063960010297785,0.1313968762586436,0.14936561898966183,0.1484346112228091,0.6820126188568133,0.3647798742138365
178,2014.11,0.6744515057878949,0.7964521995138134,0.37478992883086887,0.11886392585841678,0.15796155844325555,0.11689994414886011,0.6820126188568133,0.3647798742138365
179,2014.12,0.7285867607052546,0.8456602257872659,0.36873042483567725,0.1292236086344041,0.15139412728404694,0.10833964836991396,0.6820126188568133,0.3647798742138365
180,2015.01,0.6460203664363989,0.7690128884406626,0.30579971319173543,0.13304937073920728,0.1313421868761509,0.09685044612428932,0.6469614276405821,0.35220125786163525
181,2015.02,0.5771542187982596,0.6161630663350908,0.25564064895866584,0.12040076295291217,0.10231870424055481,0.07656854429190084,0.6469614276405821,0.35220125786163525
182,2015.03,0.6785728083563031,0.7537077256963931,0.4203180006383578,0.15102344681070265,0.16153529550934104,0.0868066784427682,0.6469614276405821,0.35220125786163525
183,2015.04,0.6671840674677688,0.746449419650324,0.3655071576680929,0.15217729994981027,0.16999166656754927,0.10730067670110295,0.6927382191726593,0.32704402515723274
184,2015.05,0.5933627590297307,0.6870120248920701,0.31159245124308504,0.1382140324762924,0.16271222668914498,0.10335233589271682,0.6927382191726593,0.32704402515723274
185,2015.06,0.6734880295216438,0.7168943831234393,0.3932907755637518,0.150292429391268,0.15716761506530952,0.09513071358398816,0.6927382191726593,0.32704402515723274
186,2015.07,0.6572104090233241,0.7049380256950799,0.36364813325706097,0.163230127075855,0.16843547107918877,0.08672752378957073,0.7178924775821097,0.4088050314465409
187,2015.08,0.5323303336115174,0.6839485446541507,0.2591595809078589,0.1382755018522064,0.1569122334108827,0.06601735794859691,0.7178924775821097,0.4088050314465409
188,2015.09,0.6143077150915658,0.7662791368090367,0.2967722332922878,0.14769644121936007,0.17720373509834728,0.07953435543503447,0.7178924775821097,0.4088050314465409
189,2015.1,0.612786282971108,0.7980096862164112,0.3475676466279201,0.1484340019005521,0.16655608235061195,0.08771172921832084,0.7467246502102965,0.41509433962264153
190,2015.11,0.6304711249872631,0.7354717839191571,0.30191064671464435,0.1340295933679885,0.18525128667027585,0.0783339648598567,0.7467246502102965,0.41509433962264153
191,2015.12,0.5943584827745564,0.6914504398669232,0.3355915486263969,0.13582394496863034,0.188965257645545,0.08138573715037108,0.7467246502102965,0.41509433962264153
192,2016.01,0.4783667349105654,0.584470229049247,0.25744827488167915,0.12153150323781707,0.1267340253576937,0.05967474632780602,0.6983441628960244,0.37735849056603776
193,2016.02,0.4720002439556337,0.5250171525335676,0.27432413350536894,0.1429988391295998,0.13132007401193127,0.05191225772160664,0.6983441628960244,0.37735849056603776
194,2016.03,0.6061601484777207,0.6511008803461515,0.39709914476583796,0.17289164712765678,0.14404383733845402,0.0806012690680157,0.6983441628960244,0.37735849056603776
195,2016.04,0.569749796272394,0.5938902475075576,0.3301432066809949,0.17205913526341532,0.15235286033834555,0.058424491185549196,0.7544632492111878,0.4276729559748428
196,2016.05,0.5442034472306042,0.6162158306839345,0.3158081478366918,0.16416679018633726,0.17056425498026515,0.0798551855529477,0.7544632492111878,0.4276729559748428
197,2016.06,0.6479856288012634,0.6342356881108382,0.3514404732913505,0.1654935285294995,0.2006814171286164,0.08871587424159048,0.7544632492111878,0.4276729559748428
198,2016.07,0.5659616568489348,0.6307893529078406,0.2806443943652029,0.175103867518625,0.1800435716669572,0.08196881567611737,0.767727011564967,0.37735849056603776
199,2016.08,0.551614681104767,0.6428597982616777,0.2368175344151944,0.17078180345949795,0.2167541185623742,0.07736575923312174,0.767727011564967,0.37735849056603776
200,2016.09,0.565289745446392,0.6888648628665195,0.26596191185134904,0.1737429554360163,0.18736890009144808,0.09010969223046826,0.767727011564967,0.37735849056603776
201,2016.1,0.5868426925270883,0.6984152730240305,0.2909860924534495,0.1795171037557654,0.19509706764366283,0.08486723877126177,0.8051502568387805,0.3647798742138365
202,2016.11,0.6498824140185074,0.7370319366084146,0.3207969197200445,0.18778998504552805,0.19453358879348503,0.09878653596852195,0.8051502568387805,0.3647798742138365
203,2016.12,0.6453283377597162,0.7668442484326683,0.3224812261102186,0.1990779951411353,0.2193889262021858,0.09457342744131807,0.8051502568387805,0.3647798742138365
204,2017.01,0.5541206574190541,0.6747897912581426,0.24810560176086918,0.17339686034702992,0.17572073976270394,0.08703588102753261,0.7506232392821566,0.39622641509433965
205,2017.02,0.6092700078749952,0.7005509788462776,0.2826742545602033,0.19847820544963987,0.18645167898402087,0.0801402873635458,0.7506232392821566,0.39622641509433965
206,2017.03,0.7129767149284253,0.7386431299348004,0.3651591961838185,0.27237605191409886,0.21617598003852173,0.10855630644360768,0.7506232392821566,0.39622641509433965
207,2017.04,0.7547901347249675,0.6630905424764044,0.3498161954912287,0.28437738081665964,0.18432665297992526,0.08527804388835301,0.8071010225403983,0.37106918238993714
208,2017.05,0.642638658652671,0.6675483343044715,0.3023049029709665,0.26098723982044353,0.18801875981265698,0.09129147951596354,0.8071010225403983,0.37106918238993714
209,2017.06,0.7629151169603492,0.6691709512525572,0.3447406246934645,0.2716337421079038,0.21413199927346482,0.10491702769102242,0.8071010225403983,0.37106918238993714
210,2017.07,0.7166275355390318,0.6773682204938343,0.315026823455032,0.22775482123068397,0.19040216179984717,0.08963584501038595,0.8587108522810558,0.44654088050314467
211,2017.08,0.6839331407072077,0.7568597607819172,0.34212736391924287,0.2353665775953049,0.22133757276021765,0.08519029188204895,0.8587108522810558,0.44654088050314467
212,2017.09,0.8357539615953307,0.8722736660810708,0.4020157982292445,0.29835764847544394,0.26493247340035186,0.11828161544243183,0.8587108522810558,0.44654088050314467
213,2017.1,0.6400657408996117,0.8042091908758062,0.22830693327177418,0.24242205124874627,0.25113083675549297,0.06420708407810959,0.8631422708164596,0.3836477987421384
214,2017.11,0.7332461956134896,0.9048952600366988,0.3819317360778465,0.2775884066933694,0.2587417783224028,0.11859932155321028,0.8631422708164596,0.3836477987421384
215,2017.12,0.7206023294361797,0.894083664308087,0.2811053519019709,0.25494001752038714,0.2775108431520587,0.11292175048466856,0.8631422708164596,0.3836477987421384
216,2018.01,0.7240359992802684,0.8609761558994597,0.26849202849317627,0.26895997965103724,0.23277503174273806,0.12377141423250422,0.7955895522627596,0.389937106918239
217,2018.02,0.6349913977202505,0.7292263047061376,0.2241946866817838,0.2271930793279049,0.20079704604194704,0.11262330780301845,0.7955895522627596,0.389937106918239
218,2018.03,0.7636255316847129,0.8748244069790014,0.3538039253930439,0.2637711440111312,0.28861915504356006,0.12535262044373674,0.7955895522627596,0.389937106918239
219,2018.04,0.7359574437721631,0.8364257819039562,0.3411311748962847,0.2334090217982007,0.26572817168822993,0.11558378950993194,0.8575930338432305,0.39622641509433965
220,2018.05,0.7518322717413641,0.8943342968967118,0.3607126288103189,0.23705392636546813,0.29786029280180165,0.11809499525136712,0.8575930338432305,0.39622641509433965
221,2018.06,0.7592554103349891,0.8916648384290411,0.38563844882761045,0.2469328051847786,0.3079975422304715,0.12336659755793129,0.8575930338432305,0.39622641509433965
222,2018.07,0.7731089977785559,0.8850719765467234,0.3605871888410412,0.24566032983253958,0.290885197862115,0.12039981077467012,0.8910751599825815,0.35220125786163525
223,2018.08,0.7611712351196585,0.9332942366377863,0.35097100532166275,0.2738360265823875,0.2848941350083981,0.1096657785123097,0.8910751599825815,0.35220125786163525
224,2018.09,0.7511206800635379,0.9466920776001504,0.3298946540235533,0.24770965019431598,0.3515207184504222,0.11447333168371264,0.8910751599825815,0.35220125786163525
225,2018.1,0.8309218409847006,0.9592040825767119,0.43750243568192804,0.26711768093529537,0.2682472003115382,0.13840468380669763,0.9024828462080838,0.39622641509433965
226,2018.11,0.7668402085750792,0.8735551371099324,0.424579923674712,0.2845735433052998,0.2065844390330579,0.13376064448885083,0.9024828462080838,0.39622641509433965
227,2018.12,0.704806509176022,0.7562735304467845,0.387392829421884,0.25729601488637266,0.18763399881132317,0.11103951752950687,0.9024828462080838,0.39622641509433965
228,2019.01,0.6661795301340535,0.6805759355011163,0.36595187929042655,0.2527693597542185,0.13514678415260303,0.12647626430447545,0.8091052851761065,0.3144654088050315
229,2019.02,0.5394270473760762,0.5881317368790877,0.2947437367124542,0.22390758465935648,0.14271851358206705,0.1004929830810669,0.8091052851761065,0.3144654088050315
230,2019.03,0.6819928946641837,0.7235637805137174,0.3761349696614572,0.25532579293392443,0.21967112774039693,0.09768781601412406,0.8091052851761065,0.3144654088050315
231,2019.04,0.7156933802043409,0.7935296128076286,0.3612149616880295,0.26379860928676574,0.16528703092811825,0.09894559509490546,0.8760192503367632,0.33333333333333337
232,2019.05,0.6573658650277546,0.6932059673435094,0.39295256595180394,0.2285364709255884,0.19371290344360012,0.11969006503847525,0.8760192503367632,0.33333333333333337
233,2019.06,0.6252273529758746,0.6512734465933168,0.36963846701880126,0.2247198782100256,0.18785517958274803,0.09719947777812395,0.8760192503367632,0.33333333333333337
234,2019.07,0.6644600913116999,0.7236549230908889,0.3570173720804852,0.2653260339797342,0.17896396495105998,0.12063887182493759,0.8954653858787354,0.32704402515723274
235,2019.08,0.6254483862122485,0.7125774825587854,0.31120826743120084,0.2822855825631151,0.16419022277537548,0.09619144549183743,0.8954653858787354,0.32704402515723274
236,2019.09,0.6369915554388762,0.7178649741638425,0.31778805002930316,0.2658619549107071,0.18415693825975404,0.10164687291890682,0.8954653858787354,0.32704402515723274
237,2019.1,0.6752744025041694,0.7803407750628295,0.3797190895270688,0.26456855838056864,0.15619021869978833,0.10666630624693292,0.92191373512384,0.3459119496855346
238,2019.11,0.6258399259305004,0.7551908340648146,0.37111072642292703,0.25447177959464834,0.15423659029561004,0.10974457533366681,0.92191373512384,0.3459119496855346
239,2019.12,0.6566909435259313,0.7841141248253984,0.38534900637574876,0.24336731168249875,0.16669105910364332,0.10050685645057576,0.92191373512384,0.3459119496855346
240,2020.01,0.6080668555265712,0.5959175542129787,0.3223994615612515,0.25636665847820506,0.13321721890646993,0.11171462221355778,0.817962772553505,0.11949685534591195
241,2020.02,0.5665325453732616,0.5379975398224066,0.3401524988772377,0.2467218379812279,0.161675618851977,0.09796240626147652,0.817962772553505,0.11949685534591195
242,2020.03,0.6661467310550938,0.6669069572449127,0.4654516535360814,0.2510185806616829,0.21209847102300267,0.11576966190448608,0.817962772553505,0.11949685534591195
243,2020.04,0.47855178225414,0.6320309054471638,0.2794038481595446,0.16842670560551673,0.1481716518651844,0.07526833635892648,0.85574685464776,0.0
244,2020.05,0.4517181713867909,0.6740118957629044,0.21554305330551957,0.18153652100232454,0.1467971725022989,0.05884388977066936,0.85574685464776,0.0
245,2020.06,0.5343522578517143,0.7235963025737948,0.32195079550008404,0.2192278045209409,0.1448077078720724,0.06435632237567983,0.85574685464776,0.0
246,2020.07,0.6020408415347188,0.7436527840494997,0.4019280267363683,0.26418225475773743,0.1203728299148947,0.07644979098464703,0.906176809507047,0.339622641509434
247,2020.08,0.5391887351785024,0.6877495931036974,0.3076917383338424,0.2580157767020657,0.12976989900632405,0.057197250433962996,0.906176809507047,0.339622641509434
248,2020.09,0.6974739721540139,0.7761954629569869,0.43911690265713377,0.30231405987592447,0.19859781597448956,0.08918666479588415,0.906176809507047,0.339622641509434
249,2020.1,0.6405831223858865,0.7295588588613344,0.3987000439186762,0.28385380759783346,0.1765695217999034,0.07036237287535303,0.9086339236898333,0.2704402515723271
250,2020.11,0.6582744580887169,0.7651785157249487,0.40817548384080116,0.2836700121131329,0.16884759170727706,0.08645488627937743,0.9086339236898333,0.2704402515723271
251,2020.12,0.764052350437527,0.8134120321489977,0.45397977953706103,0.331007451313724,0.20644963196187383,0.10339567450059535,0.9086339236898333,0.2704402515723271
252,2021.01,0.7010189950108668,0.7479663634369944,0.5704651992099148,0.29243059745519545,0.15318340649176787,0.0956962083291814,0.9331034213429228,0.3081761006289308
253,2021.02,0.6384672577436324,0.7069779946675319,0.38329119615473317,0.2452091841139201,0.15920233729264519,0.09204287085650718,0.9331034213429228,0.3081761006289308
254,2021.03,0.8087563180303561,0.8628768704151448,0.529467740093806,0.26444211945442014,0.23060003975226712,0.11010588172849207,0.9331034213429228,0.3081761006289308
255,2021.04,0.7620344722461465,0.8623763704419893,0.49107646409901484,0.2726673931003346,0.19699785763623343,0.11613162010202803,0.9598117656877083,0.25157232704402516
256,2021.05,0.7525413928651132,0.8514424050041878,0.48093723120503096,0.2619174752913148,0.20570380482868345,0.10577965244725117,0.9598117656877083,0.25157232704402516
257,2021.06,0.8293788412910799,0.8389440248427256,0.598769095522807,0.2885499293640064,0.2361452015932609,0.12483910083406168,0.9598117656877083,0.25157232704402516
258,2021.07,0.8423175619372125,0.8755125112496256,0.5993994303472016,0.31118969240464084,0.1878929706951504,0.12224162111555496,0.9779691600874354,0.22012578616352202
259,2021.08,0.7987897432183062,0.8964203008168494,0.5047232447794333,0.30580750830564196,0.23168049995335366,0.11883945949844181,0.9779691600874354,0.22012578616352202
260,2021.09,0.8508916055697959,0.9255294205588718,0.5306911881918073,0.3219717080918681,0.2668302287789158,0.12029942109637064,0.9779691600874354,0.22012578616352202
261,2021.1,0.8460867865909143,0.9343111473002281,0.5383827366890285,0.30932079127086193,0.17720135020628597,0.12626188272441263,1.0,0.27672955974842767
262,2021.11,0.9346083963043677,0.9950370799722157,0.5445897236300702,0.346189046706398,0.2169163092703747,0.14233369084986192,1.0,0.27672955974842767
263,2021.12,0.9422580234073965,1.0,0.6052971230393549,0.35510994884225594,0.23397225094148133,0.13418481589187709,1.0,0.27672955974842767
264,2022.01,0.8422428584967048,0.8601732391163961,1.0,1.0,1.0,1.0,1.0,0.27672955974842767
265,2022.02,0.8147723025658815,0.5198010121875918,0.5081844191594215,0.6138291220676578,0.7304977283259758,0.6932667181060717,1.0,0.27672955974842767
267,2022.03,1.0,0.28855423558325766,0.2755676963196611,0.3885677481129135,0.0,0.3148330708382096,1.0,0.27672955974842767
268,2022.04,0.8877455970320898,0.08948007823959869,0.01355148414483098,0.1769809353185471,0.14204527780955278,0.12825725100265256,1.0,0.27672955974842767
269,2022.05,0.9569553054473714,0.09812717577357799,0.019771674423412846,0.17257303204037364,0.16898865323846254,0.1437767774510934,1.0,0.27672955974842767
